State	All	Tornado	Wind	Hail
AL	99	36	59	4
AR	43	12	30	1
CO	1	0	1	0
CT	1	0	1	0
DE	1	0	1	0
FL	92	21	65	6
GA	33	2	18	13
IL	81	6	74	1
IN	71	3	64	4
IA	64	35	16	13
KS	14	1	10	3
KY	44	4	36	4
LA	65	21	39	5
MD	27	0	26	1
MA	19	0	19	0
MI	2	0	2	0
MS	203	73	128	2
MO	41	3	20	18
NE	2	0	1	1
NH	12	0	12	0
NJ	21	0	21	0
NM	1	0	1	0
NY	52	0	52	0
NC	50	3	47	0
OH	28	5	19	4
OK	30	6	12	12
PA	119	2	116	1
SC	10	0	5	5
TN	30	3	27	0
TX	164	53	61	50
VT	4	0	4	0
VA	11	3	8	0
WV	14	0	8	6
WI	6	1	4	1
